datetime_utc,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2026-01-09 09:00:00+00:00,2.16,9.1,241.8,0.1361,68.8,453.0,251.0,62.0,6.0,13.2,266.0,0.3
2026-01-09 09:15:00+00:00,2.07,9.7,235.4,0.13319999999999999,74.1,466.0,233.0,61.0,2.4,13.2,266.0,0.3
2026-01-09 09:30:00+00:00,2.06,8.4,235.0,0.13190000000000002,75.5,466.0,233.0,62.0,1.6,13.1,222.0,0.3
2026-01-09 09:45:00+00:00,2.06,10.2,233.3,0.13240000000000002,78.2,466.0,233.0,61.0,1.2333333333333334,13.0,242.0,0.3
2026-01-09 10:00:00+00:00,2.06,4.8,239.9,0.1315,79.0,466.0,233.0,62.0,0.8666666666666667,12.8,297.0,0.3
2026-01-09 10:15:00+00:00,2.08,7.7,231.8,0.1296,75.7,401.0,249.0,62.0,0.5,12.9,299.0,0.3
2026-01-09 10:30:00+00:00,2.08,9.2,231.2,0.1306,67.8,401.0,249.0,62.0,11.0,12.9,310.0,0.3
2026-01-09 10:45:00+00:00,2.06,6.3,238.8,0.1321,59.6,401.0,249.0,63.0,18.3,12.7,341.0,0.3
2026-01-09 11:00:00+00:00,2.06,5.7,240.3,0.13240000000000002,45.7,401.0,249.0,65.0,22.0,12.4,312.0,0.3
2026-01-09 11:15:00+00:00,2.06,10.7,238.0,0.1353,31.9,317.0,168.0,66.0,24.1,12.1,319.0,0.3
2026-01-09 11:30:00+00:00,2.05,10.8,241.8,0.1375,31.4,317.0,168.0,68.0,24.4,11.8,303.0,0.3
2026-01-09 11:45:00+00:00,1.94,10.2,235.6,0.1336,28.6,317.0,168.0,70.0,22.8,11.4,325.0,0.3
2026-01-09 12:00:00+00:00,1.9,9.6,229.4,0.1298,27.4,317.0,168.0,73.0,21.5,11.1,308.0,0.3
2026-01-09 12:15:00+00:00,1.82,12.2,220.0,0.1269,23.5,288.0,138.0,75.0,20.7,10.7,322.0,0.3
2026-01-09 12:30:00+00:00,1.83,10.0,212.4,0.1211,19.8,288.0,138.0,77.0,13.9,10.4,330.0,0.3
2026-01-09 13:00:00+00:00,1.82,11.1,199.7,0.1152,16.7,288.0,138.0,81.0,2.9,10.1,318.0,0.3
2026-01-09 13:15:00+00:00,1.84,12.5,191.9,0.1123,13.9,313.0,156.0,82.0,1.3,9.9,225.0,0.3
2026-01-09 13:30:00+00:00,1.87,13.3,186.1,0.1098,11.4,313.0,156.0,83.0,0.0,9.8,32.0,0.3
2026-01-09 13:45:00+00:00,1.82,14.4,183.9,0.1095,10.6,313.0,156.0,84.0,0.6,9.6,280.0,0.3
2026-01-09 14:00:00+00:00,1.87,20.5,176.2,0.11040000000000001,10.6,313.0,156.0,85.0,1.2,9.5,341.0,0.3
2026-01-09 14:15:00+00:00,2.08,44.4,153.6,0.1177,12.5,290.0,157.0,86.0,1.8,9.4,331.0,0.3
2026-01-09 14:30:00+00:00,2.28,62.7,170.1,0.1415,11.8,290.0,157.0,86.0,8.4,9.4,269.0,0.3
2026-01-09 14:45:00+00:00,2.51,87.0,183.1,0.1681,12.3,290.0,157.0,87.0,15.5,9.3,174.0,0.3
2026-01-09 15:00:00+00:00,2.76,104.5,185.0,0.1834,13.3,290.0,157.0,88.0,18.6,9.3,162.0,0.3
2026-01-09 15:15:00+00:00,2.97,118.4,192.7,0.1988,12.0,323.0,222.0,88.0,23.6,9.3,165.0,0.3
2026-01-09 15:30:00+00:00,3.13,141.2,196.1,0.2191,12.0,323.0,222.0,88.0,25.4,9.2,167.0,0.3
2026-01-09 15:45:00+00:00,3.21,163.2,185.9,0.2316,12.9,323.0,222.0,89.0,27.0,9.2,243.0,0.3
2026-01-09 16:00:00+00:00,3.19,157.3,186.7,0.22719999999999999,12.3,323.0,222.0,89.0,26.5,9.1,310.0,0.3
2026-01-09 16:15:00+00:00,3.05,152.6,180.3,0.22,11.6,401.0,249.0,90.0,23.8,9.1,281.0,0.3
2026-01-09 16:30:00+00:00,2.92,150.8,175.4,0.2159,10.2,401.0,249.0,90.0,18.9,9.0,189.0,0.3
2026-01-09 17:00:00+00:00,2.67,137.3,172.8,0.2035,10.0,401.0,249.0,90.0,5.8,8.8,297.0,0.3
2026-01-09 17:15:00+00:00,2.52,128.0,152.8,0.1854,9.8,374.0,221.0,91.0,2.4,8.8,215.0,0.3
2026-01-09 17:45:00+00:00,2.12,99.3,160.7,0.1662,10.0,374.0,221.0,91.0,0.0,8.8,192.0,0.3
2026-01-09 18:00:00+00:00,1.98,84.7,163.2,0.15569999999999998,9.8,374.0,221.0,91.0,4.88,8.7,219.0,0.3
2026-01-09 19:00:00+00:00,2.34,96.9,145.7,0.15630000000000002,10.0,326.0,182.0,92.0,24.4,8.4,276.0,0.3
2026-01-09 19:15:00+00:00,2.23,93.2,137.4,0.1489,11.4,245.0,172.0,92.0,27.2,8.3,240.0,0.3
2026-01-09 19:30:00+00:00,2.16,92.0,129.9,0.1439,11.0,245.0,172.0,92.0,28.6,8.2,234.0,0.3
2026-01-09 19:45:00+00:00,2.12,94.5,129.3,0.1455,11.2,245.0,172.0,92.0,27.8,8.2,234.0,0.3
2026-01-09 20:00:00+00:00,2.12,110.7,122.4,0.15519999999999998,11.6,245.0,172.0,92.0,27.8,8.1,233.0,0.3
2026-01-09 20:15:00+00:00,2.13,130.5,115.4,0.1675,12.5,280.0,152.0,93.0,27.5,8.1,237.0,0.3
2026-01-09 20:30:00+00:00,2.16,138.7,126.7,0.18009999999999998,12.9,280.0,152.0,93.0,22.3,8.0,253.0,0.3
2026-01-09 20:45:00+00:00,2.2,145.0,133.5,0.1889,13.1,280.0,152.0,93.0,14.7,8.0,191.0,0.3
2026-01-09 21:00:00+00:00,2.18,142.6,134.2,0.18730000000000002,14.1,280.0,152.0,93.0,8.4,8.0,201.0,0.3
2026-01-09 21:15:00+00:00,2.15,137.9,137.2,0.1851,13.5,316.0,161.0,93.0,5.8,8.1,225.0,0.3
2026-01-09 21:30:00+00:00,2.13,135.1,132.2,0.18009999999999998,13.7,316.0,161.0,93.0,3.9,8.1,249.0,0.3
2026-01-09 21:45:00+00:00,2.03,129.5,129.9,0.1745,11.2,316.0,161.0,94.0,3.1,8.2,270.0,0.3
2026-01-09 22:00:00+00:00,1.91,111.3,136.1,0.16290000000000002,10.8,316.0,161.0,94.0,3.7,8.4,238.0,0.3
2026-01-09 22:15:00+00:00,1.83,99.4,140.2,0.1554,13.7,278.0,138.0,94.0,4.2,8.4,214.0,0.3
2026-01-09 22:30:00+00:00,1.85,105.2,138.7,0.15930000000000002,9.6,278.0,138.0,94.0,7.9,8.2,256.0,0.3
2026-01-09 22:45:00+00:00,1.83,101.1,120.3,0.1462,9.4,278.0,138.0,94.0,16.2,8.1,258.0,0.3
2026-01-09 23:00:00+00:00,1.77,90.7,118.4,0.1368,8.6,278.0,138.0,94.0,23.3,8.1,259.0,0.3
2026-01-09 23:15:00+00:00,1.84,80.2,116.9,0.1274,10.4,180.0,110.0,94.0,27.2,8.1,222.0,0.3
2026-01-09 23:30:00+00:00,1.96,78.6,114.7,0.12490000000000001,10.8,180.0,110.0,94.0,28.0,8.0,240.0,0.3
2026-01-09 23:45:00+00:00,1.92,75.8,113.6,0.122,9.8,180.0,110.0,94.0,27.0,7.9,272.0,0.3
2026-01-10 00:00:00+00:00,1.89,68.3,107.0,0.1124,10.6,180.0,110.0,94.0,27.5,7.7,268.0,0.3
2026-01-10 00:15:00+00:00,1.83,63.3,100.8,0.1051,11.0,228.0,117.0,94.0,27.5,7.7,212.0,0.3
2026-01-10 00:30:00+00:00,1.77,61.1,99.8,0.1028,10.0,228.0,117.0,94.0,22.8,7.7,234.0,0.3
2026-01-10 00:45:00+00:00,1.76,63.5,102.3,0.106,9.6,228.0,117.0,94.0,15.7,7.6,257.0,0.3
2026-01-10 01:00:00+00:00,1.76,64.2,105.8,0.1085,10.2,228.0,117.0,94.0,9.2,7.5,256.0,0.3
2026-01-10 01:15:00+00:00,1.77,67.9,107.0,0.11209999999999999,10.0,266.0,135.0,94.0,3.9,7.4,268.0,0.3
2026-01-10 01:30:00+00:00,1.77,73.4,106.4,0.1163,10.0,266.0,135.0,94.0,3.4,7.4,250.0,0.3
2026-01-10 01:45:00+00:00,1.81,82.7,103.6,0.12229999999999999,10.2,266.0,135.0,94.0,2.4,7.4,245.0,0.3
2026-01-10 02:00:00+00:00,1.84,91.4,106.6,0.131,9.4,266.0,135.0,95.0,4.2,7.5,233.0,0.3
2026-01-10 02:15:00+00:00,1.98,110.5,108.7,0.1477,9.2,278.0,139.0,95.0,5.8,7.8,221.0,0.3
2026-01-10 02:30:00+00:00,2.12,139.5,119.4,0.1769,8.2,278.0,139.0,95.0,12.1,8.2,209.0,0.3
2026-01-10 02:45:00+00:00,2.19,155.0,140.6,0.2008,12.2,278.0,139.0,95.0,18.6,8.6,190.0,0.3
2026-01-10 03:00:00+00:00,2.34,166.4,170.7,0.226,10.4,278.0,139.0,95.0,24.1,8.9,182.0,0.3
2026-01-10 03:15:00+00:00,2.47,171.1,176.3,0.2329,12.0,310.0,196.0,94.0,28.6,9.2,218.0,0.3
2026-01-10 03:30:00+00:00,2.52,153.8,184.2,0.223,12.2,310.0,196.0,94.0,29.1,9.6,245.0,0.3
2026-01-10 03:45:00+00:00,2.5,105.9,224.1,0.2053,13.3,310.0,196.0,92.0,29.3,9.9,244.0,0.3
2026-01-10 04:00:00+00:00,2.35,63.2,203.6,0.15969999999999998,15.9,310.0,196.0,91.0,30.1,10.3,240.0,0.5
2026-01-10 04:15:00+00:00,2.18,42.9,202.1,0.1424,18.6,349.0,188.0,88.0,29.3,10.6,256.0,0.5
2026-01-10 04:30:00+00:00,2.08,36.5,204.4,0.1384,20.4,349.0,188.0,87.0,25.7,10.9,255.0,0.6
2026-01-10 04:45:00+00:00,2.06,30.5,213.8,0.1384,22.5,349.0,188.0,84.0,16.5,11.2,248.0,0.4
2026-01-10 05:00:00+00:00,2.06,25.6,217.9,0.1367,26.3,349.0,188.0,82.0,12.1,11.5,232.0,0.7
2026-01-10 05:30:00+00:00,2.08,15.4,228.0,0.1338,36.7,349.0,194.0,74.0,5.5,12.0,245.0,0.7
2026-01-10 05:45:00+00:00,1.98,13.2,214.9,0.12490000000000001,43.7,349.0,194.0,68.0,5.8,12.4,234.0,0.6
2026-01-10 06:00:00+00:00,1.9,10.0,202.7,0.1159,47.2,349.0,194.0,63.0,5.2,12.7,261.0,0.7
2026-01-10 06:15:00+00:00,1.88,9.7,199.7,0.1141,48.0,266.0,151.0,59.0,5.8,12.9,258.0,1.2
2026-01-10 06:30:00+00:00,1.95,12.1,208.5,0.1207,49.8,266.0,151.0,55.0,11.8,13.1,238.0,0.9
2026-01-10 06:45:00+00:00,1.91,9.6,222.6,0.1263,56.1,266.0,151.0,54.0,20.4,13.2,234.0,0.9
2026-01-10 07:00:00+00:00,1.95,8.7,224.1,0.1263,65.3,266.0,151.0,53.0,27.2,13.2,231.0,1.1
2026-01-10 07:15:00+00:00,1.97,10.2,213.2,0.1216,73.5,212.0,96.0,51.0,28.3,13.4,216.0,0.9
2026-01-10 07:30:00+00:00,1.97,11.2,199.1,0.115,78.0,212.0,96.0,49.0,28.0,13.7,254.0,1.1
2026-01-10 07:45:00+00:00,1.91,10.0,190.1,0.1092,81.5,212.0,96.0,49.0,27.5,13.7,247.0,1.3
2026-01-10 08:00:00+00:00,1.87,8.6,184.1,0.10490000000000001,86.0,212.0,96.0,49.0,27.0,13.6,232.0,1.5
2026-01-10 08:15:00+00:00,1.76,9.1,176.3,0.1012,90.4,269.0,110.0,48.0,26.7,13.7,258.0,1.4
2026-01-10 08:30:00+00:00,1.66,7.1,156.4,0.0891,87.0,269.0,110.0,45.0,21.7,13.8,239.0,1.2
2026-01-10 08:45:00+00:00,1.51,6.8,135.7,0.0777,84.5,269.0,110.0,43.0,13.1,14.0,242.0,0.7
2026-01-10 09:30:00+00:00,1.21,8.6,124.6,0.0733,82.5,208.0,52.0,45.0,2.1,13.8,258.0,1.3
2026-01-10 09:45:00+00:00,1.05,7.9,128.2,0.0746,81.9,208.0,52.0,45.0,0.0,13.8,262.0,0.9
2026-01-10 10:00:00+00:00,1.04,7.6,129.3,0.075,80.6,208.0,52.0,46.0,0.15,13.7,231.0,0.9
2026-01-10 10:15:00+00:00,1.05,4.9,132.0,0.0742,75.3,155.0,63.0,46.0,0.3,13.6,266.0,1.2
2026-01-10 10:30:00+00:00,1.11,5.4,128.2,0.0726,79.0,155.0,63.0,48.0,4.5,13.4,278.0,1.2
2026-01-10 10:45:00+00:00,1.16,6.9,126.1,0.0727,80.4,155.0,63.0,51.0,14.1,13.1,242.0,0.7
2026-01-10 11:00:00+00:00,1.06,8.7,121.4,0.0718,76.4,155.0,63.0,50.0,21.0,12.8,225.0,1.0
2026-01-10 11:15:00+00:00,1.0,9.2,117.9,0.0702,73.3,110.0,53.0,51.0,25.2,12.5,241.0,0.5
2026-01-10 11:30:00+00:00,0.96,8.1,117.5,0.0691,66.8,110.0,43.0,52.0,26.2,12.2,235.0,0.3
2026-01-10 11:45:00+00:00,0.97,4.9,125.2,0.0706,59.2,110.0,33.0,55.0,23.1,12.0,248.0,0.3
2026-01-10 12:00:00+00:00,1.01,7.0,130.1,0.07490000000000001,53.5,110.0,23.0,57.0,22.8,11.7,280.0,0.3
2026-01-10 12:15:00+00:00,1.03,9.2,135.7,0.07959999999999999,46.6,132.0,13.0,60.0,22.3,11.4,293.0,0.3
2026-01-20 15:00:00+00:00,2.43,52.2,103.8,0.09770000000000001,14.3,251.0,85.0,84.0,49.5,10.4,309.0,0.3
2026-01-20 15:15:00+00:00,2.68,62.1,110.2,0.10909999999999999,14.1,349.0,190.0,85.0,44.8,10.4,308.0,0.3
2026-01-20 15:30:00+00:00,2.98,64.7,116.0,0.1143,14.3,349.0,190.0,85.0,38.0,10.3,306.0,0.3
2026-01-20 15:45:00+00:00,3.19,95.8,93.2,0.1275,15.9,349.0,190.0,86.0,34.1,10.2,305.0,0.3
2026-01-20 16:00:00+00:00,3.45,94.1,96.6,0.1279,15.7,349.0,190.0,87.0,31.7,10.2,304.0,0.3
2026-01-20 16:15:00+00:00,3.64,103.4,115.2,0.1454,15.5,433.0,273.0,87.0,31.2,10.1,304.0,0.3
2026-01-20 16:30:00+00:00,3.81,123.2,93.6,0.15,16.3,433.0,273.0,88.0,30.7,10.1,304.0,0.3
2026-01-20 16:45:00+00:00,3.89,134.2,95.5,0.15990000000000001,17.1,433.0,273.0,89.0,29.3,10.1,304.0,0.3
2026-01-20 17:00:00+00:00,3.96,154.9,76.3,0.1665,14.3,433.0,273.0,89.0,31.2,10.0,305.0,0.3
2026-01-20 17:15:00+00:00,3.93,164.8,72.9,0.1728,17.1,480.0,259.0,90.0,37.5,10.0,305.0,0.3
2026-01-20 17:30:00+00:00,3.84,171.3,73.1,0.1782,15.9,480.0,259.0,90.0,45.3,10.0,303.0,0.3
2026-01-20 17:45:00+00:00,3.73,168.9,74.6,0.177,15.9,480.0,259.0,90.0,50.8,10.0,300.0,0.3
2026-01-20 18:00:00+00:00,3.73,129.3,118.3,0.168,16.3,480.0,259.0,90.0,50.0,10.0,300.0,0.3
2026-01-20 19:00:00+00:00,2.86,131.4,63.7,0.1407,14.7,437.0,285.0,92.0,29.9,9.8,300.0,0.3
2026-01-20 19:15:00+00:00,2.43,105.2,53.4,0.1138,10.2,393.0,244.0,92.0,22.8,9.8,300.0,0.3
2026-01-20 19:30:00+00:00,2.03,86.1,55.6,0.0996,9.95,393.0,244.0,92.0,13.6,9.9,294.0,0.3
2026-01-20 19:45:00+00:00,1.65,53.3,65.0,0.07809999999999999,9.7,393.0,244.0,92.0,8.6,10.0,284.0,0.3
2026-01-20 20:00:00+00:00,1.31,49.6,57.2,0.0707,9.45,393.0,244.0,92.0,5.0,10.0,286.0,0.3
2026-01-20 20:15:00+00:00,1.04,41.8,60.3,0.06609999999999999,9.2,288.0,179.0,92.0,1.3,10.0,285.0,0.3
2026-01-20 20:30:00+00:00,0.93,38.15,60.699999999999996,0.06332499999999999,10.0,288.0,179.0,92.0,2.675,9.9,233.0,0.3
2026-01-20 20:45:00+00:00,0.82,34.5,61.099999999999994,0.06054999999999999,9.0,288.0,179.0,93.0,4.05,9.9,196.0,0.3
2026-01-20 21:00:00+00:00,0.71,30.85,61.5,0.057775,7.3,288.0,179.0,93.0,5.425,9.9,172.0,0.3
2026-01-20 21:15:00+00:00,0.6,27.2,61.9,0.055,7.3,224.0,107.0,93.0,6.8,9.8,241.0,0.3
2026-01-20 21:30:00+00:00,0.62,27.4,61.7,0.0551,8.6,224.0,107.0,93.0,13.4,9.6,272.0,0.3
2026-01-20 21:45:00+00:00,0.64,25.5,55.8,0.0504,9.0,224.0,107.0,93.0,21.0,9.5,266.0,0.3
2026-01-20 22:00:00+00:00,0.64,29.0,51.1,0.0509,7.8,224.0,107.0,93.0,22.8,9.3,267.0,0.3
2026-01-20 22:15:00+00:00,0.66,29.8,55.1,0.0535,8.2,179.0,97.0,93.0,25.4,9.3,223.0,0.3
2026-01-20 22:30:00+00:00,0.73,53.3,44.0,0.06670000000000001,9.0,179.0,97.0,93.0,26.2,9.3,221.0,0.3
2026-01-20 22:45:00+00:00,0.8,59.5,44.0,0.0718,8.8,179.0,97.0,93.0,26.5,9.2,227.0,0.3
2026-01-20 23:00:00+00:00,0.8,66.8,43.2,0.0773,10.4,179.0,97.0,94.0,26.7,9.2,227.0,0.3
2026-01-20 23:15:00+00:00,0.84,73.1,41.2,0.0813,7.8,248.0,134.0,94.0,23.1,9.1,249.0,0.3
2026-01-20 23:30:00+00:00,0.94,70.8,45.3,0.08159999999999999,8.0,248.0,134.0,94.0,13.9,9.1,281.0,0.3
2026-01-20 23:45:00+00:00,0.96,85.1,32.9,0.0867,8.0,248.0,134.0,94.0,8.4,9.1,277.0,0.3
2026-01-21 00:00:00+00:00,0.98,88.2,33.7,0.0896,8.8,248.0,134.0,94.0,5.8,9.1,286.0,0.3
2026-01-21 00:15:00+00:00,1.01,89.5,35.7,0.09179999999999999,8.0,305.0,193.0,94.0,5.0,9.1,305.0,0.3
2026-01-21 00:30:00+00:00,1.03,91.9,35.0,0.0933,8.6,305.0,193.0,94.0,4.2,9.1,304.0,0.3
2026-01-21 00:45:00+00:00,1.01,90.2,39.1,0.094,8.4,305.0,193.0,94.0,5.0,9.1,299.0,0.3
2026-01-21 01:00:00+00:00,1.03,90.2,37.8,0.09340000000000001,5.3,305.0,193.0,94.0,5.2,9.2,252.0,0.3
2026-01-21 01:30:00+00:00,1.16,113.5,25.8,0.106,10.0,274.0,153.0,94.0,14.9,9.2,246.0,0.3
2026-01-21 01:45:00+00:00,1.2,114.5,30.3,0.1093,9.2,274.0,153.0,94.0,21.2,9.2,265.0,0.3
2026-01-21 02:00:00+00:00,1.25,116.8,32.5,0.1123,9.2,274.0,153.0,95.0,25.4,9.2,253.0,0.3
2026-01-21 02:30:00+00:00,1.31,117.8,29.3,0.1114,11.0,254.0,177.0,95.0,28.8,9.6,246.0,0.3
2026-01-21 02:45:00+00:00,1.28,100.4,40.6,0.1033,10.2,254.0,177.0,95.0,28.0,9.9,261.0,0.3
2026-01-21 03:00:00+00:00,1.26,97.2,69.0,0.1159,12.5,254.0,177.0,95.0,27.2,10.4,263.0,0.3
2026-01-21 03:15:00+00:00,1.31,148.6,31.8,0.1377,11.4,355.0,188.0,94.0,23.3,11.0,242.0,0.3
2026-01-21 03:30:00+00:00,1.47,154.4,40.8,0.1472,12.5,355.0,188.0,93.0,17.0,11.4,240.0,0.3
2026-01-21 03:45:00+00:00,1.31,83.6,90.1,0.116,16.9,355.0,188.0,91.0,9.4,11.7,232.0,0.3
2026-01-21 04:00:00+00:00,1.13,28.9,95.9,0.0745,20.0,355.0,188.0,88.0,7.6,12.1,221.0,0.4
2026-01-21 04:15:00+00:00,1.04,16.9,107.7,0.071,24.7,448.0,244.0,86.0,6.3,12.4,223.0,0.3
2026-01-21 04:30:00+00:00,1.04,15.7,116.0,0.0745,30.0,448.0,244.0,84.0,4.2,12.7,230.0,0.3
2026-01-21 04:45:00+00:00,1.01,12.1,115.2,0.0711,39.6,448.0,244.0,81.0,5.2,13.0,224.0,0.6
2026-01-21 05:00:00+00:00,0.96,7.9,109.8,0.0648,48.6,448.0,244.0,76.0,7.1,13.4,279.0,0.3
2026-01-21 05:15:00+00:00,0.82,5.0,94.2,0.054200000000000005,60.8,371.0,169.0,72.0,12.3,13.8,238.0,0.7
2026-01-21 05:30:00+00:00,0.61,3.6,81.6,0.046299999999999994,73.1,371.0,169.0,66.0,23.8,14.1,237.0,1.0
2026-01-21 05:45:00+00:00,0.49,3.0,79.7,0.0448,81.7,371.0,169.0,62.0,28.3,14.3,242.0,0.7
2026-01-21 06:00:00+00:00,0.42,2.5,77.6,0.0433,88.8,371.0,169.0,58.0,32.5,14.6,251.0,0.9
2026-01-21 06:30:00+00:00,0.26,2.8,71.6,0.0405,103.1,271.0,101.0,53.0,34.3,14.8,238.0,1.3
2026-01-21 06:45:00+00:00,0.21,2.0,69.6,0.0386,106.4,271.0,101.0,51.0,33.0,15.1,276.0,1.4
2026-01-21 07:15:00+00:00,0.4,2.2,63.4,0.0355,104.9,257.0,81.0,48.0,27.8,15.3,237.0,1.1
2026-01-21 07:30:00+00:00,0.495,2.5,60.0,0.0339,99.8,257.0,81.0,47.0,21.2,15.3,237.0,1.4
2026-01-21 07:45:00+00:00,0.59,3.2,57.5,0.0332,99.8,257.0,81.0,46.0,16.2,15.4,239.0,1.6
2026-01-21 08:00:00+00:00,0.685,2.3,57.0,0.032100000000000004,101.5,257.0,81.0,45.0,7.9,15.6,230.0,1.4
2026-01-21 08:15:00+00:00,0.78,1.8,54.9,0.030699999999999998,102.5,211.0,97.0,45.0,3.9,15.6,228.0,1.4
2026-01-21 08:30:00+00:00,1.05,2.3,51.5,0.0293,100.9,211.0,97.0,43.0,1.8,15.6,243.0,1.2
2026-01-21 08:45:00+00:00,1.0,2.2,50.0,0.0285,105.1,211.0,97.0,43.0,3.4,15.6,238.0,1.2
2026-01-21 09:00:00+00:00,1.02,1.8,50.2,0.0282,108.6,211.0,97.0,44.0,4.5,15.6,253.0,0.8
2026-01-21 09:15:00+00:00,1.12,2.1,50.0,0.028300000000000002,117.6,164.0,39.0,45.0,8.4,15.6,267.0,0.8
2026-01-21 09:30:00+00:00,1.08,2.2,49.4,0.0281,124.5,164.0,39.0,45.0,18.3,15.6,261.0,1.1
2026-01-21 09:45:00+00:00,1.12,1.2,50.2,0.0277,124.1,164.0,39.0,45.0,26.7,15.5,244.0,1.1
2026-01-21 10:00:00+00:00,1.13,1.7,49.6,0.027899999999999998,120.5,164.0,39.0,45.0,32.8,15.5,274.0,0.9
2026-01-21 10:15:00+00:00,1.1,2.3,49.8,0.028399999999999998,120.9,156.0,38.5,45.0,33.3,15.5,271.0,0.8
2026-01-21 10:30:00+00:00,1.08,2.3,50.9,0.029,122.5,156.0,38.0,46.0,33.8,15.4,273.0,0.6
2026-01-21 10:45:00+00:00,1.06,2.1,51.5,0.0291,120.5,156.0,37.5,46.0,35.4,15.3,264.0,0.6
2026-01-21 11:00:00+00:00,1.02,2.0,54.0,0.0303,121.1,156.0,37.0,47.0,33.3,15.1,274.0,0.5
2026-01-21 11:30:00+00:00,0.98,2.8,55.3,0.0317,101.3,166.0,36.0,50.0,18.1,14.1,272.0,0.3
2026-01-21 11:45:00+00:00,0.98,2.5,55.5,0.0315,87.8,166.0,36.0,53.0,8.6,13.6,307.0,0.3
2026-01-21 12:00:00+00:00,1.03,3.0,56.6,0.0324,69.8,166.0,36.0,57.0,4.5,13.0,276.0,0.3
2026-01-21 12:15:00+00:00,1.04,3.2,56.6,0.0327,53.9,166.0,83.0,62.0,1.6,12.3,288.0,0.3
2026-01-21 12:30:00+00:00,1.05,3.0,58.3,0.0334,42.1,166.0,83.0,66.0,1.925,11.7,279.0,0.3
2026-01-21 12:45:00+00:00,1.1,3.6,61.3,0.0355,30.0,166.0,83.0,69.0,2.25,11.2,304.0,0.3
2026-01-21 13:00:00+00:00,1.25,3.8,66.6,0.0385,17.2,166.0,83.0,71.0,2.575,10.9,302.0,0.3
2026-01-21 13:15:00+00:00,1.49,3.9,72.9,0.0421,12.9,152.0,19.0,73.0,2.9,10.6,305.0,0.3
2026-01-21 13:30:00+00:00,1.73,5.7,85.2,0.0499,9.2,152.0,19.0,74.0,13.9,10.4,305.0,0.3
2026-01-21 13:45:00+00:00,2.06,10.5,97.9,0.0606,8.6,152.0,19.0,76.0,21.7,10.2,305.0,0.3
2026-01-21 14:00:00+00:00,2.35,17.8,102.1,0.0688,9.0,152.0,19.0,77.0,24.6,10.0,310.0,0.3
2026-01-21 14:15:00+00:00,2.66,32.3,90.1,0.0741,10.2,224.0,34.0,79.0,24.6,9.9,316.0,0.3
2026-01-21 14:30:00+00:00,3.06,46.4,87.0,0.084,11.4,224.0,34.0,80.0,25.2,9.9,316.0,0.3
2026-01-21 14:45:00+00:00,3.4,55.5,97.2,0.0969,12.7,224.0,34.0,81.0,26.5,9.8,315.0,0.3
2026-01-21 15:00:00+00:00,3.72,80.7,84.2,0.11040000000000001,13.1,224.0,34.0,82.0,26.7,9.8,313.0,0.3
2026-01-21 15:15:00+00:00,3.93,99.3,81.8,0.1242,11.2,318.0,152.0,83.0,24.6,9.8,305.0,0.3
2026-01-21 15:30:00+00:00,4.08,108.0,84.0,0.1325,11.2,318.0,152.0,84.0,19.4,9.8,307.0,0.3
2026-01-21 15:45:00+00:00,4.08,114.6,82.9,0.1373,11.2,318.0,152.0,84.0,14.4,9.7,311.0,0.3
2026-01-21 16:00:00+00:00,4.05,121.2,81.0,0.1416,10.8,318.0,152.0,85.0,10.5,9.6,298.0,0.3
2026-01-21 16:15:00+00:00,3.95,121.6,81.2,0.1421,10.8,350.0,173.0,86.0,7.9,9.6,302.0,0.3
2026-01-21 16:45:00+00:00,3.8,116.1,78.4,0.1361,11.0,350.0,173.0,87.0,6.8,9.6,275.0,0.3
2026-01-21 17:00:00+00:00,3.82,113.3,79.0,0.134,9.0,350.0,173.0,87.0,5.8,9.6,206.0,0.3
2026-01-21 17:15:00+00:00,3.89,110.7,77.5,0.13119999999999998,10.8,310.0,145.0,88.0,10.0,9.5,166.0,0.3
2026-01-21 17:30:00+00:00,3.8,104.9,77.1,0.1263,10.8,310.0,145.0,88.0,15.7,9.4,166.0,0.3
2026-01-21 17:45:00+00:00,3.64,92.4,78.6,0.1169,9.6,310.0,145.0,88.0,22.0,9.3,167.0,0.3
2026-01-21 18:00:00+00:00,3.44,70.8,87.0,0.1039,9.2,310.0,145.0,89.0,25.4,9.2,213.0,0.3
2026-01-21 19:00:00+00:00,3.38,111.8,91.9,0.1398,10.8,222.0,121.0,90.0,25.9,9.0,297.0,0.3
2026-01-21 19:15:00+00:00,3.31,109.1,95.5,0.1394,8.6,259.0,138.0,90.0,23.6,9.0,297.0,0.3
2026-01-21 19:30:00+00:00,3.32,121.2,93.4,0.1482,8.6,259.0,138.0,91.0,17.3,9.0,297.0,0.3
2026-01-21 19:45:00+00:00,3.37,125.2,97.6,0.15369999999999998,8.6,259.0,138.0,91.0,12.6,9.0,297.0,0.3
2026-01-21 20:00:00+00:00,3.45,127.6,97.4,0.1555,8.6,259.0,138.0,92.0,9.2,8.9,258.0,0.3
2026-01-21 20:15:00+00:00,3.53,130.9,98.5,0.15880000000000002,8.6,337.0,168.0,92.0,7.3,8.9,296.0,0.3
2026-01-21 20:30:00+00:00,3.6399999999999997,146.0,84.55,0.16365000000000002,9.4,337.0,168.0,92.0,6.925,8.9,267.0,0.3
